time_of_day,season,fossil_gas_previous,ren_avg_dif
0.5,0.75,1120.0,-1323.7977335164835
0.5,0.75,1104.0,-1400.7977335164835
0.5,0.75,980.0,-1569.7977335164835
0.5,0.75,1023.0,-1695.7977335164835
0.5,0.75,1010.0,-1876.797733516484
1.0,0.75,1286.0,-623.7977335164837
1.0,0.75,1625.0,1129.2022664835165
1.0,0.75,1779.0,953.2022664835164
1.0,0.75,1777.0,364.2022664835162
1.0,0.75,1770.0,-555.7977335164837
1.0,0.75,1738.0,-1756.7977335164835
1.0,0.75,1338.0,-1986.797733516484
0.0,0.75,936.0,-2433.797733516484
0.0,0.75,765.0,-2310.797733516484
0.0,0.75,708.0,-2366.797733516484
0.0,0.75,691.0,-2363.797733516484
0.0,0.75,718.0,-2333.797733516484
0.0,0.75,750.0,-2183.797733516484
0.0,0.75,761.0,-1820.797733516484
0.0,0.75,760.0,-1564.7977335164835
0.5,0.75,638.0,-1771.7977335164835
0.5,0.75,419.0,-1541.7977335164835
0.5,0.75,413.0,-1171.7977335164835
0.5,0.75,395.0,-714.7977335164837
0.5,0.75,361.0,-531.7977335164837
0.5,0.75,354.0,-381.7977335164837
0.5,0.75,432.0,-383.7977335164837
0.5,0.75,599.0,-682.7977335164837
0.5,0.75,701.0,-1062.7977335164835
1.0,0.75,951.0,336.20226648351627
1.0,0.75,1105.0,909.2022664835164
1.0,0.75,1142.0,1605.2022664835165
1.0,0.75,1147.0,1157.2022664835165
1.0,0.75,1118.0,-274.79773351648373
1.0,0.75,1115.0,-1200.7977335164835
1.0,0.75,1198.0,-1134.7977335164835
0.0,0.75,1328.0,-1424.7977335164835
0.0,0.75,1424.0,-1939.797733516484
0.0,0.75,1420.0,-2006.797733516484
0.0,0.75,1277.0,-2113.797733516484
0.0,0.75,1377.0,-1968.797733516484
0.0,0.75,1509.0,-1240.7977335164835
0.0,0.75,1700.0,1721.2022664835165
0.0,0.75,1817.0,2357.2022664835163
0.5,0.75,1677.0,2126.2022664835163
0.5,0.75,1289.0,871.2022664835163
0.5,0.75,1180.0,574.2022664835163
0.5,0.75,1186.0,209.20226648351627
0.5,0.75,1186.0,143.20226648351627
0.5,0.75,1147.0,608.2022664835163
0.5,0.75,1167.0,643.2022664835163
0.5,0.75,1217.0,1060.2022664835165
0.5,0.75,1445.0,1812.2022664835165
1.0,0.75,1733.0,3324.2022664835163
1.0,0.75,1780.0,3841.202266483516
1.0,0.75,1796.0,3865.202266483516
1.0,0.75,1689.0,3363.2022664835163
1.0,0.75,1721.0,1931.2022664835165
1.0,0.75,1567.0,1575.2022664835165
1.0,0.75,1148.0,1818.2022664835165
0.0,0.75,799.0,1895.2022664835165
0.0,0.75,800.0,1920.2022664835165
0.0,0.75,561.0,1849.2022664835165
0.0,0.75,526.0,1784.2022664835165
0.0,0.75,525.0,1635.2022664835165
0.0,0.75,715.0,1805.2022664835165
0.0,0.75,693.0,3244.2022664835163
0.0,0.75,694.0,3884.202266483516
0.5,0.75,676.0,4000.202266483516
0.5,0.75,673.0,2931.2022664835163
0.5,0.75,514.0,2500.2022664835163
0.5,0.75,383.0,2422.2022664835163
0.5,0.75,382.0,2580.2022664835163
0.5,0.75,380.0,2251.2022664835163
0.5,0.75,385.0,2010.2022664835165
0.5,0.75,385.0,2012.2022664835165
0.5,0.75,387.0,2075.2022664835163
1.0,0.75,375.0,2009.2022664835165
1.0,0.75,404.0,2423.2022664835163
1.0,0.75,478.0,3164.2022664835163
1.0,0.75,472.0,2347.2022664835163
1.0,0.75,397.0,1928.2022664835165
1.0,0.75,267.0,1383.2022664835165
1.0,0.75,173.0,1272.2022664835165
0.0,0.75,121.0,1017.2022664835164
0.0,0.75,116.0,832.2022664835163
0.0,0.75,117.0,799.2022664835163
0.0,0.75,120.0,704.2022664835163
0.0,0.75,120.0,468.2022664835162
0.0,0.75,120.0,108.20226648351628
0.0,0.75,135.0,822.2022664835163
0.0,0.75,168.0,3019.2022664835163
0.5,0.75,167.0,3035.2022664835163
0.5,0.75,171.0,1296.2022664835165
0.5,0.75,170.0,843.2022664835163
0.5,0.75,166.0,1130.2022664835165
0.5,0.75,168.0,1375.2022664835165
0.5,0.75,163.0,1619.2022664835165
0.5,0.75,172.0,1729.2022664835165
0.5,0.75,173.0,1664.2022664835165
0.5,0.75,170.0,2091.2022664835163
1.0,0.75,171.0,3135.2022664835163
1.0,0.75,169.0,4864.202266483517
1.0,0.75,164.0,5104.202266483517
1.0,0.75,170.0,3629.202266483516
1.0,0.75,170.0,2219.2022664835163
1.0,0.75,168.0,1675.2022664835165
1.0,0.75,167.0,1413.2022664835165
0.0,0.75,120.0,1538.2022664835165
0.0,0.75,119.0,1426.2022664835165
0.0,0.75,117.0,1336.2022664835165
0.0,0.75,117.0,1279.2022664835165
0.0,0.75,119.0,1079.2022664835165
0.0,0.75,117.0,1415.2022664835165
0.0,0.75,125.0,1929.2022664835165
0.0,0.75,165.0,3292.2022664835163
0.5,0.75,173.0,4191.202266483517
0.5,0.75,175.0,3463.2022664835163
0.5,0.75,174.0,3019.2022664835163
0.5,0.75,179.0,2844.2022664835163
0.5,0.75,178.0,3027.2022664835163
0.5,0.75,177.0,2299.2022664835163
0.5,0.75,175.0,2392.2022664835163
0.5,0.75,181.0,2354.2022664835163
0.5,0.75,177.0,2600.2022664835163
1.0,0.75,177.0,2628.2022664835163
1.0,0.75,179.0,3058.2022664835163
1.0,0.75,179.0,3774.202266483516
1.0,0.75,177.0,3412.2022664835163
1.0,0.75,175.0,2987.2022664835163
1.0,0.75,169.0,3119.2022664835163
1.0,0.75,162.0,2347.2022664835163
0.0,0.75,101.0,2421.2022664835163
0.0,0.75,114.0,2525.2022664835163
0.0,0.75,131.0,2347.2022664835163
0.0,0.75,133.0,2089.2022664835163
0.0,0.75,133.0,2035.2022664835165
0.0,0.75,132.0,2107.2022664835163
0.0,0.75,134.0,2811.2022664835163
0.0,0.75,173.0,3387.2022664835163
0.5,0.75,173.0,3245.2022664835163
0.5,0.75,153.0,2961.2022664835163
0.5,0.75,153.0,2849.2022664835163
0.5,0.75,150.0,2615.2022664835163
0.5,0.75,147.0,2569.2022664835163
0.5,0.75,150.0,2549.2022664835163
0.5,0.75,149.0,2337.2022664835163
0.5,0.75,151.0,2142.2022664835163
0.5,0.75,151.0,1724.2022664835165
1.0,0.75,148.0,1334.2022664835165
1.0,0.75,148.0,2157.2022664835163
1.0,0.75,148.0,3290.2022664835163
1.0,0.75,148.0,3057.2022664835163
1.0,0.75,148.0,2036.2022664835165
1.0,0.75,145.0,1045.2022664835165
1.0,0.75,144.0,86.20226648351627
0.0,0.75,97.0,-886.7977335164837
0.0,0.75,97.0,-1022.7977335164836
0.0,0.75,100.0,-1457.7977335164835
0.0,0.75,92.0,-1603.7977335164835
0.0,0.75,93.0,-1472.7977335164835
0.0,0.75,84.0,-1548.7977335164835
0.0,0.75,86.0,-1170.7977335164835
0.0,0.75,82.0,-622.7977335164837
0.5,0.75,82.0,-697.7977335164837
0.5,0.75,98.0,-1128.7977335164835
0.5,0.75,110.0,-1471.7977335164835
0.5,0.75,122.0,-1279.7977335164835
0.5,0.75,128.0,-1283.7977335164835
0.5,0.75,125.0,-1509.7977335164835
0.5,0.75,146.0,-1688.7977335164835
0.5,0.75,282.0,-1806.797733516484
0.5,0.75,479.0,-886.7977335164837
1.0,0.75,776.0,-402.7977335164837
1.0,0.75,1077.0,987.2022664835164
1.0,0.75,1157.0,1843.2022664835165
1.0,0.75,1223.0,1940.2022664835165
1.0,0.75,1240.0,1536.2022664835165
1.0,0.75,1161.0,1391.2022664835165
1.0,0.75,739.0,954.2022664835164
0.0,0.75,440.0,614.2022664835163
0.0,0.75,179.0,214.20226648351627
0.0,0.75,127.0,-13.797733516483731
0.0,0.75,124.0,-413.7977335164837
0.0,0.75,121.0,-305.79773351648373
0.0,0.75,117.0,-386.7977335164837
0.0,0.75,118.0,-107.79773351648372
0.0,0.75,117.0,93.20226648351628
0.5,0.75,118.0,-197.79773351648373
0.5,0.75,114.0,-156.79773351648373
0.5,0.75,118.0,13.202266483516269
0.5,0.75,125.0,-233.79773351648373
0.5,0.75,127.0,-13.797733516483731
0.5,0.75,128.0,-366.7977335164837
0.5,0.75,128.0,-549.7977335164837
0.5,0.75,129.0,-267.79773351648373
0.5,0.75,132.0,-46.79773351648373
1.0,0.75,172.0,722.2022664835163
1.0,0.75,282.0,1117.2022664835165
1.0,0.75,404.0,1607.2022664835165
1.0,0.75,582.0,1484.2022664835165
1.0,0.75,671.0,696.2022664835163
1.0,0.75,678.0,-549.7977335164837
1.0,0.75,709.0,-2070.797733516484
0.0,0.75,713.0,-2369.797733516484
0.0,0.75,717.0,-2393.797733516484
0.0,0.75,707.0,-2265.797733516484
0.0,0.75,755.0,-2372.797733516484
0.0,0.75,773.0,-2099.797733516484
0.0,0.75,868.0,-1670.7977335164835
0.0,0.75,1093.0,613.2022664835163
0.0,0.75,1156.0,1777.2022664835165
0.5,0.75,1182.0,1746.2022664835165
0.5,0.75,1151.0,764.2022664835163
0.5,0.75,1144.0,-963.7977335164836
0.5,0.75,1121.0,-1341.7977335164835
0.5,0.75,1089.0,-1223.7977335164835
0.5,0.75,1247.0,-575.7977335164837
0.5,0.75,1285.0,-74.79773351648373
0.5,0.75,1447.0,-146.79773351648373
0.5,0.75,1577.0,1408.2022664835165
1.0,0.75,1987.0,2171.2022664835163
1.0,0.75,2022.0,2310.2022664835163
1.0,0.75,2074.0,2568.2022664835163
1.0,0.75,2034.0,2070.2022664835163
1.0,0.75,1990.0,413.2022664835162
1.0,0.75,1740.0,-377.7977335164837
1.0,0.75,1589.0,-677.7977335164837
0.0,0.75,1402.0,-1599.7977335164835
0.0,0.75,1264.0,-1656.7977335164835
0.0,0.75,771.0,-1221.7977335164835
0.0,0.75,688.0,-1103.7977335164835
0.0,0.75,688.0,-734.7977335164837
0.0,0.75,691.0,-207.79773351648373
0.0,0.75,790.0,1391.2022664835165
0.0,0.75,835.0,3285.2022664835163
0.5,0.75,718.0,1802.2022664835165
0.5,0.75,303.0,1740.2022664835165
0.5,0.75,219.0,1918.2022664835165
0.5,0.75,215.0,2117.2022664835163
0.5,0.75,204.0,2215.2022664835163
0.5,0.75,199.0,2183.2022664835163
0.5,0.75,197.0,1782.2022664835165
0.5,0.75,198.0,1389.2022664835165
0.5,0.75,200.0,1389.2022664835165
1.0,0.75,206.0,1225.2022664835165
1.0,0.75,212.0,2509.2022664835163
1.0,0.75,220.0,3454.2022664835163
1.0,0.75,208.0,2954.2022664835163
1.0,0.75,206.0,2132.2022664835163
1.0,0.75,201.0,580.2022664835163
1.0,0.75,201.0,377.2022664835162
0.0,0.75,157.0,513.2022664835163
0.0,0.75,155.0,335.20226648351627
0.0,0.75,161.0,419.2022664835162
0.0,0.75,161.0,471.2022664835162
0.0,0.75,161.0,369.2022664835162
0.0,0.75,159.0,547.2022664835163
0.0,0.75,160.0,800.2022664835163
0.0,0.75,195.0,2403.2022664835163
0.5,0.75,202.0,1941.2022664835165
0.5,0.75,201.0,1617.2022664835165
0.5,0.75,197.0,1754.2022664835165
0.5,0.75,196.0,2013.2022664835165
0.5,0.75,191.0,1905.2022664835165
0.5,0.75,191.0,2230.2022664835163
0.5,0.75,183.0,1581.2022664835165
0.5,0.75,175.0,1553.2022664835165
0.5,0.75,179.0,1542.2022664835165
1.0,0.75,173.0,1763.2022664835165
1.0,0.75,173.0,3180.2022664835163
1.0,0.75,189.0,4679.202266483517
1.0,0.75,174.0,3816.202266483516
1.0,0.75,170.0,2790.2022664835163
1.0,0.75,165.0,1471.2022664835165
1.0,0.75,164.0,1284.2022664835165
0.0,0.75,128.0,1352.2022664835165
0.0,0.75,128.0,1386.2022664835165
0.0,0.75,128.0,1540.2022664835165
0.0,0.75,129.0,1426.2022664835165
0.0,0.75,128.0,1417.2022664835165
0.0,0.75,128.0,1567.2022664835165
0.0,0.75,133.0,2657.2022664835163
0.0,0.75,169.0,3671.202266483516
0.5,0.75,175.0,3630.202266483516
0.5,0.75,174.0,3604.202266483516
0.5,0.75,163.0,3172.2022664835163
0.5,0.75,165.0,3374.2022664835163
0.5,0.75,166.0,2982.2022664835163
0.5,0.75,170.0,2903.2022664835163
0.5,0.75,172.0,2367.2022664835163
0.5,0.75,168.0,2891.2022664835163
0.5,0.75,171.0,2509.2022664835163
1.0,0.75,194.0,2281.2022664835163
1.0,0.75,188.0,2108.2022664835163
1.0,0.75,178.0,2616.2022664835163
1.0,0.75,188.0,1858.2022664835165
1.0,0.75,179.0,1382.2022664835165
1.0,0.75,177.0,1191.2022664835165
1.0,0.75,176.0,1613.2022664835165
0.0,0.75,130.0,1629.2022664835165
0.0,0.75,127.0,1450.2022664835165
0.0,0.75,128.0,1569.2022664835165
0.0,0.75,127.0,1848.2022664835165
0.0,0.75,113.0,1911.2022664835165
0.0,0.75,83.0,2629.2022664835163
0.0,0.75,103.0,2727.2022664835163
0.0,0.75,156.0,3747.202266483516
0.5,0.75,164.0,4211.202266483517
0.5,0.75,164.0,3093.2022664835163
0.5,0.75,164.0,3024.2022664835163
0.5,0.75,170.0,2963.2022664835163
0.5,0.75,183.0,2793.2022664835163
0.5,0.75,179.0,2756.2022664835163
0.5,0.75,175.0,2441.2022664835163
0.5,0.75,199.0,2367.2022664835163
0.5,0.75,272.0,1957.2022664835165
1.0,0.75,434.0,1938.2022664835165
1.0,0.75,550.0,3376.2022664835163
1.0,0.75,547.0,4373.202266483517
1.0,0.75,547.0,4326.202266483517
1.0,0.75,403.0,3618.202266483516
1.0,0.75,178.0,2444.2022664835163
1.0,0.75,137.0,2965.2022664835163
0.0,0.75,103.0,2804.2022664835163
0.0,0.75,102.0,2604.2022664835163
0.0,0.75,102.0,2722.2022664835163
0.0,0.75,102.0,2299.2022664835163
0.0,0.75,99.0,2332.2022664835163
0.0,0.75,94.0,2465.2022664835163
0.0,0.75,93.0,2621.2022664835163
0.0,0.75,96.0,2822.2022664835163
0.5,0.75,100.0,2963.2022664835163
0.5,0.75,112.0,2838.2022664835163
0.5,0.75,111.0,3350.2022664835163
0.5,0.75,113.0,3205.2022664835163
0.5,0.75,111.0,3420.2022664835163
0.5,0.75,110.0,3245.2022664835163
0.5,0.75,106.0,3171.2022664835163
0.5,0.75,108.0,3085.2022664835163
0.5,0.75,124.0,3506.2022664835163
1.0,0.75,123.0,3807.202266483516
1.0,0.75,126.0,4215.202266483517
1.0,0.75,96.0,5056.202266483517
1.0,0.75,87.0,4623.202266483517
1.0,0.75,79.0,3788.202266483516
1.0,0.75,58.0,2922.2022664835163
1.0,0.75,58.0,2763.2022664835163
0.0,0.75,57.0,2695.2022664835163
0.0,0.75,57.0,2459.2022664835163
0.0,0.75,56.0,2093.2022664835163
0.0,0.75,57.0,1641.2022664835165
0.0,0.75,56.0,1607.2022664835165
0.0,0.75,56.0,1616.2022664835165
0.0,0.75,58.0,997.2022664835164
0.0,0.75,60.0,1217.2022664835165
0.0,0.75,61.0,1846.2022664835165
0.5,0.75,61.0,2149.2022664835163
0.5,0.75,64.0,2134.2022664835163
0.5,0.75,65.0,1856.2022664835165
0.5,0.75,65.0,1807.2022664835165
0.5,0.75,65.0,2042.2022664835165
0.5,0.75,64.0,1994.2022664835165
0.5,0.75,65.0,1803.2022664835165
0.5,0.75,65.0,2068.2022664835163
0.5,0.75,65.0,2801.2022664835163
1.0,0.75,63.0,2838.2022664835163
1.0,0.75,72.0,3088.2022664835163
1.0,0.75,105.0,3638.202266483516
1.0,0.75,221.0,3867.202266483516
1.0,0.75,222.0,3799.202266483516
1.0,0.75,78.0,3058.2022664835163
1.0,0.75,66.0,2417.2022664835163
0.0,0.75,71.0,2500.2022664835163
0.0,0.75,66.0,2359.2022664835163
0.0,0.75,71.0,2264.2022664835163
0.0,0.75,91.0,1835.2022664835165
0.0,0.75,65.0,1777.2022664835165
0.0,0.75,77.0,2257.2022664835163
0.0,0.75,116.0,2850.2022664835163
0.0,0.75,152.0,3826.202266483516
0.5,0.75,156.0,3822.202266483516
0.5,0.75,161.0,3241.2022664835163
0.5,0.75,165.0,2465.2022664835163
0.5,0.75,186.0,2088.2022664835163
0.5,0.75,199.0,2015.2022664835165
0.5,0.75,197.0,1657.2022664835165
0.5,0.75,203.0,1486.2022664835165
0.5,0.75,206.0,1364.2022664835165
0.5,0.75,204.0,1944.2022664835165
1.0,0.75,207.0,2083.2022664835163
1.0,0.75,211.0,2481.2022664835163
1.0,0.75,211.0,2618.2022664835163
1.0,0.75,211.0,2438.2022664835163
1.0,0.75,204.0,1629.2022664835165
1.0,0.75,199.0,910.2022664835164
1.0,0.75,195.0,687.2022664835163
0.0,0.75,162.0,506.2022664835162
0.0,0.75,161.0,190.20226648351627
0.0,0.75,161.0,-34.79773351648373
0.0,0.75,162.0,-36.79773351648373
0.0,0.75,253.0,610.2022664835163
0.0,0.75,466.0,1598.2022664835165
0.0,0.75,561.0,2458.2022664835163
0.0,0.75,543.0,2786.2022664835163
0.5,0.75,527.0,3309.2022664835163
0.5,0.75,525.0,3501.2022664835163
0.5,0.75,388.0,3290.2022664835163
0.5,0.75,396.0,3302.2022664835163
0.5,0.75,416.0,3400.2022664835163
0.5,0.75,498.0,3755.202266483516
0.5,0.75,510.0,3899.202266483516
0.5,0.75,592.0,3930.202266483516
0.5,0.75,623.0,3770.202266483516
1.0,0.75,624.0,4020.202266483516
1.0,0.75,651.0,4220.202266483517
1.0,0.75,678.0,4049.202266483516
1.0,0.75,762.0,4280.202266483517
1.0,0.75,338.0,4310.202266483517
1.0,0.75,200.0,3685.202266483516
1.0,0.75,198.0,4183.202266483517
0.0,0.75,153.0,3706.202266483516
0.0,0.75,151.0,2902.2022664835163
0.0,0.75,151.0,2708.2022664835163
0.0,0.75,150.0,2395.2022664835163
0.0,0.75,146.0,1963.2022664835165
0.0,0.75,143.0,1707.2022664835165
0.0,0.75,139.0,1213.2022664835165
0.0,0.75,136.0,833.2022664835163
0.5,0.75,131.0,939.2022664835164
0.5,0.75,128.0,1503.2022664835165
0.5,0.75,150.0,2389.2022664835163
0.5,0.75,152.0,3009.2022664835163
0.5,0.75,152.0,3276.2022664835163
0.5,0.75,151.0,3343.2022664835163
0.5,0.75,152.0,3295.2022664835163
0.5,0.75,152.0,3500.2022664835163
0.5,0.75,152.0,3326.2022664835163
1.0,0.75,147.0,3905.202266483516
1.0,0.75,145.0,4268.202266483517
1.0,0.75,146.0,5163.202266483517
1.0,0.75,146.0,5066.202266483517
1.0,0.75,146.0,4679.202266483517
1.0,0.75,145.0,3845.202266483516
1.0,0.75,142.0,3146.2022664835163
0.0,0.75,145.0,3050.2022664835163
0.0,0.75,145.0,2673.2022664835163
0.0,0.75,145.0,2045.2022664835165
0.0,0.75,145.0,2010.2022664835165
0.0,0.75,145.0,2319.2022664835163
0.0,0.75,144.0,2795.2022664835163
0.0,0.75,158.0,3507.2022664835163
0.0,0.75,190.0,4130.202266483517
0.5,0.75,193.0,4367.202266483517
0.5,0.75,197.0,4122.202266483517
0.5,0.75,198.0,4140.202266483517
0.5,0.75,197.0,4120.202266483517
0.5,0.75,198.0,4250.202266483517
0.5,0.75,193.0,4381.202266483517
0.5,0.75,195.0,4228.202266483517
0.5,0.75,193.0,4089.202266483516
0.5,0.75,197.0,3975.202266483516
1.0,0.75,198.0,4216.202266483517
1.0,0.75,197.0,4479.202266483517
1.0,0.75,195.0,4991.202266483517
1.0,0.75,196.0,4809.202266483517
1.0,0.75,196.0,3916.202266483516
1.0,0.75,197.0,3730.202266483516
1.0,0.75,197.0,3612.202266483516
0.0,0.75,159.0,3271.2022664835163
0.0,0.75,158.0,3256.2022664835163
0.0,0.75,158.0,2998.2022664835163
0.0,0.75,157.0,2983.2022664835163
0.0,0.75,157.0,3020.2022664835163
0.0,0.75,155.0,3481.2022664835163
0.0,0.75,158.0,3597.2022664835163
0.0,0.75,189.0,3473.2022664835163
0.5,0.75,195.0,3805.202266483516
0.5,0.75,202.0,4117.202266483517
0.5,0.75,203.0,4337.202266483517
0.5,0.75,204.0,4708.202266483517
0.5,0.75,206.0,4583.202266483517
0.5,0.75,178.0,4380.202266483517
0.5,0.75,170.0,3860.202266483516
0.5,0.75,173.0,3560.2022664835163
0.5,0.75,171.0,3940.202266483516
1.0,0.75,163.0,4878.202266483517
1.0,0.75,162.0,5083.202266483517
1.0,0.75,160.0,5139.202266483517
1.0,0.75,158.0,5176.202266483517
1.0,0.75,156.0,4612.202266483517
1.0,0.75,157.0,3812.202266483516
1.0,0.75,153.0,4140.202266483517
0.0,0.75,124.0,4803.202266483517
0.0,0.75,124.0,4295.202266483517
0.0,0.75,124.0,4276.202266483517
0.0,0.75,123.0,4252.202266483517
0.0,0.75,123.0,3859.202266483516
0.0,0.75,117.0,4316.202266483517
0.0,0.75,114.0,4639.202266483517
0.0,0.75,117.0,4708.202266483517
0.5,0.75,117.0,5037.202266483517
0.5,0.75,122.0,4988.202266483517
0.5,0.75,128.0,4935.202266483517
0.5,0.75,130.0,4602.202266483517
0.5,0.75,126.0,4551.202266483517
0.5,0.75,118.0,4488.202266483517
0.5,0.75,125.0,3962.202266483516
0.5,0.75,123.0,4252.202266483517
0.5,0.75,125.0,4356.202266483517
1.0,0.75,124.0,4723.202266483517
1.0,0.75,127.0,5911.202266483517
1.0,0.75,128.0,5705.202266483517
1.0,0.75,128.0,5316.202266483517
1.0,0.75,128.0,4382.202266483517
1.0,0.75,118.0,3225.2022664835163
1.0,0.75,117.0,3021.2022664835163
0.0,0.75,117.0,2693.2022664835163
0.0,0.75,116.0,2380.2022664835163
0.0,0.75,119.0,2107.2022664835163
0.0,0.75,119.0,2065.2022664835163
0.0,0.75,119.0,2145.2022664835163
0.0,0.75,119.0,2079.2022664835163
0.0,0.75,119.0,1877.2022664835165
0.0,0.75,120.0,1735.2022664835165
0.5,0.75,119.0,1786.2022664835165
0.5,0.75,121.0,1853.2022664835165
0.5,0.75,122.0,2080.2022664835163
0.5,0.75,123.0,2190.2022664835163
0.5,0.75,123.0,2511.2022664835163
0.5,0.75,122.0,2515.2022664835163
0.5,0.75,122.0,2396.2022664835163
0.5,0.75,122.0,2538.2022664835163
0.5,0.75,122.0,3504.2022664835163
1.0,0.75,123.0,3856.202266483516
1.0,0.75,123.0,4789.202266483517
1.0,0.75,123.0,5421.202266483517
1.0,0.75,123.0,5483.202266483517
1.0,0.75,123.0,4396.202266483517
1.0,0.75,124.0,2989.2022664835163
1.0,0.75,124.0,1602.2022664835165
0.0,0.75,125.0,1322.2022664835165
0.0,0.75,127.0,900.2022664835163
0.0,0.75,127.0,816.2022664835163
0.0,0.75,127.0,827.2022664835163
0.0,0.75,128.0,1310.2022664835165
0.0,0.75,129.0,2280.2022664835163
0.0,0.75,138.0,3263.2022664835163
0.0,0.75,131.0,3679.202266483516
0.5,0.75,132.0,2743.2022664835163
0.5,0.75,131.0,2556.2022664835163
0.5,0.75,134.0,2339.2022664835163
0.5,0.75,136.0,2118.2022664835163
0.5,0.75,136.0,2026.2022664835165
0.5,0.75,142.0,2028.2022664835165
0.5,0.75,245.0,2045.2022664835165
0.5,0.75,372.0,2659.2022664835163
0.5,0.75,537.0,3456.2022664835163
1.0,0.75,943.0,4261.202266483517
1.0,0.75,1097.0,3979.202266483516
1.0,0.75,1120.0,3407.2022664835163
1.0,0.75,1191.0,3377.2022664835163
1.0,0.75,988.0,3445.2022664835163
1.0,0.75,620.0,2909.2022664835163
1.0,0.75,275.0,2009.2022664835165
0.0,0.75,129.0,1993.2022664835165
0.0,0.75,132.0,1942.2022664835165
0.0,0.75,135.0,1915.2022664835165
0.0,0.75,133.0,1927.2022664835165
0.0,0.75,134.0,2441.2022664835163
0.0,0.75,132.0,3284.2022664835163
0.0,0.75,258.0,3803.202266483516
0.0,0.75,537.0,3873.202266483516
0.5,0.75,690.0,2841.2022664835163
0.5,0.75,671.0,2336.2022664835163
0.5,0.75,634.0,2128.2022664835163
0.5,0.75,764.0,1942.2022664835165
0.5,0.75,886.0,1575.2022664835165
0.5,0.75,880.0,1512.2022664835165
0.5,0.75,1036.0,1729.2022664835165
0.5,0.75,1542.0,2193.2022664835163
0.5,0.75,2141.0,3038.2022664835163
1.0,0.75,2548.0,3154.2022664835163
1.0,0.75,2453.0,3086.2022664835163
1.0,0.75,2392.0,3258.2022664835163
1.0,0.75,1999.0,3357.2022664835163
1.0,0.75,1923.0,2699.2022664835163
1.0,0.75,1672.0,2461.2022664835163
1.0,0.75,1117.0,1621.2022664835165
0.0,0.75,842.0,1176.2022664835165
0.0,0.75,856.0,1299.2022664835165
0.0,0.75,667.0,1341.2022664835165
0.0,0.75,627.0,1344.2022664835165
0.0,0.75,626.0,1839.2022664835165
0.0,0.75,594.0,2554.2022664835163
0.0,0.75,607.0,3100.2022664835163
0.0,0.75,829.0,3637.202266483516
0.5,0.75,872.0,4364.202266483517
0.5,0.75,724.0,4095.202266483516
0.5,0.75,652.0,4078.202266483516
0.5,0.75,644.0,3638.202266483516
0.5,0.75,631.0,3714.202266483516
0.5,0.75,627.0,3860.202266483516
0.5,0.75,874.0,3967.202266483516
0.5,0.75,1359.0,3985.202266483516
0.5,0.75,1582.0,4766.202266483517
1.0,0.75,1495.0,5135.202266483517
1.0,0.75,1351.0,5602.202266483517
1.0,0.75,1214.0,5947.202266483517
1.0,0.75,1441.0,5647.202266483517
1.0,0.75,1229.0,5252.202266483517
1.0,0.75,927.0,4209.202266483517
1.0,0.75,600.0,3681.202266483516
0.0,0.75,407.0,2676.2022664835163
0.0,0.75,403.0,2079.2022664835163
0.0,0.75,403.0,1921.2022664835165
0.0,0.75,405.0,2053.2022664835163
0.0,0.75,410.0,1871.2022664835165
0.0,0.75,408.0,2307.2022664835163
0.0,0.75,414.0,3326.2022664835163
0.0,0.75,531.0,3375.2022664835163
0.5,0.75,456.0,2887.2022664835163
0.5,0.75,349.0,2124.2022664835163
0.5,0.75,250.0,1969.2022664835165
0.5,0.75,251.0,1855.2022664835165
0.5,0.75,250.0,1811.2022664835165
0.5,0.75,255.0,1506.2022664835165
0.5,0.75,244.0,1165.2022664835165
0.5,0.75,585.0,1680.2022664835165
0.5,0.75,1179.0,2458.2022664835163
1.0,0.75,1672.0,3249.2022664835163
1.0,0.75,1714.0,4249.202266483517
1.0,0.75,1714.0,4107.202266483517
1.0,0.75,1739.0,3281.2022664835163
1.0,0.75,1356.0,3020.2022664835163
1.0,0.75,900.0,2075.2022664835163
1.0,0.75,419.0,1869.2022664835165
0.0,0.75,201.0,1637.2022664835165
0.0,0.75,199.0,1181.2022664835165
0.0,0.75,200.0,939.2022664835164
0.0,0.75,199.0,962.2022664835164
0.0,0.75,199.0,1033.2022664835165
0.0,0.75,196.0,1037.2022664835165
0.0,0.75,201.0,2151.2022664835163
0.0,0.75,232.0,2467.2022664835163
0.5,0.75,239.0,2045.2022664835165
0.5,0.75,239.0,1121.2022664835165
0.5,0.75,232.0,1066.2022664835165
0.5,0.75,213.0,1312.2022664835165
0.5,0.75,216.0,1575.2022664835165
0.5,0.75,234.0,1558.2022664835165
0.5,0.75,233.0,1506.2022664835165
0.5,0.75,208.0,1315.2022664835165
0.5,0.75,306.0,2330.2022664835163
1.0,0.75,426.0,4251.202266483517
1.0,0.75,418.0,5312.202266483517
1.0,0.75,416.0,5186.202266483517
1.0,0.75,414.0,4830.202266483517
1.0,0.75,414.0,3205.2022664835163
1.0,0.75,239.0,2557.2022664835163
1.0,0.75,200.0,2322.2022664835163
0.0,0.75,162.0,2100.2022664835163
0.0,0.75,161.0,1858.2022664835165
0.0,0.75,162.0,1369.2022664835165
0.0,0.75,162.0,1196.2022664835165
0.0,0.75,157.0,1417.2022664835165
0.0,0.75,156.0,1638.2022664835165
0.0,0.75,157.0,1647.2022664835165
